gene,log2fc,pvalue,ci_low,ci_high,fdr,significant,is_de,true_log2fc
GENE5579,0.5647203592717078,0.17524982101028552,-0.3095590500537717,1.4389997685971874,0.7225853789046219,False,0,0.0
GENE5580,0.014033572264530392,0.944849105412567,-0.437135371384309,0.4652025159133698,0.9981153546799778,False,0,0.0
GENE5581,-0.4812885772853033,0.11162558973806544,-1.1110229737727024,0.14844581920209587,0.5891667795133901,False,1,-0.803
GENE5582,-0.10421064251957812,0.7313406241868539,-0.7630011414748413,0.5545798564356851,0.9691735388751649,False,0,0.0
GENE5583,-1.0333292977481636,0.04536642725379102,-2.04073772797257,-0.02592086752375744,0.3672077615829396,False,0,0.0
GENE5584,0.08279746091777618,0.7446813742817041,-0.4683603467406646,0.633955268576217,0.9692418112874588,False,0,0.0
GENE5585,-0.14203932086797266,0.7390503611157859,-1.113072437490624,0.8289937957546788,0.9691735388751649,False,0,0.0
GENE5587,-0.40631450593108553,0.1455571676354795,-0.979926974508511,0.1672979626463399,0.6639154874828452,False,0,0.0
GENE5588,-0.10514825052129861,0.5051886603172615,-0.46889715567731854,0.2586006546347213,0.9170564455607898,False,0,0.0
GENE5589,-0.38875591442558743,0.4636333713509929,-1.5276991513765528,0.7501873225253779,0.9072637960246164,False,0,0.0
GENE5590,0.018690500869453786,0.9481381547707868,-0.6322529524697581,0.6696339542086657,0.9981153546799778,False,0,0.0
GENE5591,0.14919827301935928,0.675189472061377,-0.6473855783065174,0.945782124345236,0.9492626214122201,False,0,0.0
GENE5592,-0.2279499404392249,0.4848664827071275,-0.9293097771193859,0.4734098962409361,0.9135954938974477,False,0,0.0
GENE5593,-0.14980294439768826,0.7226744993314309,-1.0664316783201104,0.7668257895247339,0.9691735388751649,False,0,0.0
GENE5594,-0.2715655085951658,0.39826306834376546,-1.0122956968903856,0.46916467970005393,0.8915392620141253,False,0,0.0
GENE5595,0.0058457986881670365,0.9870035252671456,-0.7987862491214225,0.8104778464977566,0.9984045558053897,False,0,0.0
GENE5596,0.07069374417935315,0.8107657948571453,-0.5726657098686793,0.7140531982273856,0.9801179834252379,False,0,0.0
GENE5597,1.773452197616705,0.001736764173093368,0.939633523622459,2.607270871610951,0.028666626162287004,True,1,1.378
GENE5598,-1.42225434325597,0.004504605056038725,-2.2831017599819203,-0.5614069265300198,0.0635471070405463,False,1,-1.022
GENE5599,-0.07253301645661825,0.7725880843144086,-0.6175519373632017,0.4724859044499652,0.9751387777485206,False,0,0.0
GENE5600,-0.661929135159169,0.09957142717734964,-1.485981454618634,0.16212318430029615,0.5553659544472264,False,0,0.0
GENE5601,0.3806730235535616,0.402217969270799,-0.5926633418179694,1.3540093889250926,0.8915392620141253,False,0,0.0
GENE5602,-0.047373401412261984,0.8810028908009144,-0.7965941327870635,0.7018473299625395,0.9828540667920449,False,0,0.0
GENE5603,-0.04017134142560863,0.9040518699363278,-0.7704697089861414,0.6901270261349242,0.9863796319856154,False,0,0.0
GENE5604,0.2115269385751697,0.5784679749792281,-0.619707004723233,1.0427608818735723,0.9294936563216196,False,0,0.0
GENE5605,-0.02079368341269383,0.9656951094502033,-1.0924662847210351,1.0508789178956475,0.9984045558053897,False,0,0.0
GENE5606,-0.00942830883596768,0.9858199096078398,-1.1668181704515534,1.147961552779618,0.9984045558053897,False,0,0.0
GENE5607,0.4115162729198589,0.08366760815084862,-0.06620569204334154,0.8892382378830594,0.5063951102963431,False,0,0.0
GENE5608,-0.12435431057533641,0.7226768973332678,-0.9193874592841373,0.6706788381334645,0.9691735388751649,False,0,0.0
GENE5609,-0.37498174831102205,0.13830540974720518,-0.8943311430370544,0.14436764641501032,0.6553578314108905,False,0,0.0
GENE5610,-0.43011469358973553,0.18233450404867715,-1.1206944140629098,0.26046502688343875,0.7358399751247694,False,0,0.0
GENE5611,-0.20520746823927638,0.486787446613984,-0.8411397437655375,0.4307248072869847,0.9135954938974477,False,0,0.0
GENE5612,0.1290110891783316,0.7313720395760999,-0.6877963715684575,0.9458185499251207,0.9691735388751649,False,0,0.0
GENE5613,-0.4655425580287016,0.1578228282788931,-1.1451308290748907,0.21404571301748754,0.6891274203154324,False,0,0.0
GENE5614,0.548088354345289,0.033918800821075915,0.05193519823499193,1.0442415104555862,0.3087079798231564,False,0,0.0
GENE5615,0.08802382278869914,0.7805872091158177,-0.6244740480521032,0.8005216936295014,0.9751387777485206,False,0,0.0
GENE5616,-0.6313286498803645,0.03709078381821425,-1.2163334245074844,-0.04632387525324477,0.3270281162543444,False,0,0.0
GENE5617,-0.2137973656953669,0.5664468276850236,-1.0318800750281985,0.6042853436374648,0.9238088230205794,False,0,0.0
GENE5618,-0.2309273912198062,0.5188472049816046,-1.0092320612723744,0.547377278832762,0.9170564455607898,False,0,0.0
GENE5619,0.16265646483729768,0.6036582204176766,-0.5135171349296097,0.8388300646042051,0.9330779399297339,False,0,0.0
GENE5620,0.362245646277902,0.3515069509236358,-0.4978779242121346,1.2223692167679387,0.8759953714318836,False,0,0.0
GENE5621,0.2001462619012635,0.5438338265938063,-0.5113934756101917,0.9116859994127187,0.9171262352210127,False,0,0.0
GENE5622,0.5438260611024872,0.22624738592007346,-0.39882012201280925,1.4864722442177838,0.7836781848434963,False,0,0.0
GENE5623,-1.1094262148582317,0.006432158119850491,-1.8043007013446075,-0.41455172837185583,0.08357573872832053,False,1,-1.169
GENE5624,-0.21848686019611385,0.5415459066088675,-0.9922161896647302,0.5552424692725025,0.9170564455607898,False,0,0.0
GENE5625,-0.3405017775396715,0.42221706151979166,-1.2713096060474216,0.5903060509680785,0.9034438748662931,False,0,0.0
GENE5626,0.8378554795625273,0.13307080075048586,-0.3303154658404266,2.006026424965481,0.6394025277235805,False,1,1.797
GENE5627,-0.407633211684157,0.38222444731731586,-1.41762696678186,0.602360543413546,0.8827113054163502,False,0,0.0
GENE5628,-0.19775485106488944,0.5422800592600715,-0.9002357290744241,0.5047260269446452,0.9170564455607898,False,0,0.0
GENE5629,-0.35943615941521756,0.35072664874463977,-1.2044884928587485,0.4856161740283135,0.8759953714318836,False,0,0.0
GENE5630,1.4498469403931504,0.00023316394445712922,0.8726215671700583,2.0270723136162427,0.0059326273433066784,True,1,1.594
GENE5631,-0.513652789304075,0.1515543125750429,-1.2725809206963283,0.24527534208817836,0.6822362668378774,False,0,0.0
GENE5632,0.009764608269012598,0.9581211895957237,-0.3962867242489793,0.4158159407870045,0.9982829190951499,False,0,0.0
GENE5633,3.629728574548266,8.611690950696569e-05,2.480750415741101,4.778706733355431,0.0028827270555297838,True,0,0.0
GENE5634,-0.6193400157304096,0.15806315007741312,-1.5293813101227962,0.2907012786619768,0.6891274203154324,False,0,0.0
GENE5635,0.09723345396917082,0.7666490733853926,-0.635956068349548,0.8304229762878896,0.9751387777485206,False,0,0.0
GENE5636,-0.13801336533230746,0.633836216563364,-0.7959232482219202,0.5198965175573053,0.9395669826268277,False,0,0.0
GENE5638,0.3433258923147946,0.11050266071698224,-0.09358242568983527,0.7802342103194244,0.5885461010676082,False,0,0.0
GENE5639,-0.6773920065850465,0.04939976819138085,-1.352524776116605,-0.0022592370534879613,0.3902581687119087,False,0,0.0
GENE5640,0.25697425348743685,0.5252570571891557,-0.6250301591422286,1.1389786661171022,0.9170564455607898,False,0,0.0
GENE5641,0.04104769036420386,0.8974952370251724,-0.702299027026685,0.7843944077550927,0.9850860719190077,False,0,0.0
GENE5642,0.0221052762493521,0.9607127322947709,-0.9693018240950991,1.0135123765938032,0.9984045558053897,False,0,0.0
GENE5643,-0.025174348299712435,0.9607898806946136,-1.1414041086385251,1.0910554120391003,0.9984045558053897,False,0,0.0
GENE5644,0.2512182258717939,0.3366216323579315,-0.3154826104142282,0.817919062157816,0.8632513705992898,False,0,0.0
GENE5645,0.6575814088741074,0.1604092114436818,-0.3343089506099346,1.6494717683581495,0.6962817419808166,False,0,0.0
GENE5646,0.5505547666693529,0.36117194663289576,-0.7352851399547544,1.8363946732934602,0.8772308517010946,False,0,0.0
GENE5647,-0.4153741222680907,0.2564470488124971,-1.2075803813087007,0.37683213677251925,0.8125186538969833,False,0,0.0
GENE5648,-0.24479748670194823,0.4118921874475705,-0.8821962175960583,0.3926012441921618,0.8935502416230686,False,0,0.0
GENE5649,-0.12146629130501907,0.6483390515382602,-0.7057290207549678,0.46279643814492966,0.9415364642766733,False,0,0.0
GENE5650,0.3264135276507494,0.18874129004363485,-0.18967075282022672,0.8424978081217255,0.7413713948149088,False,0,0.0
GENE5651,0.2737048831873081,0.606348664833446,-0.9017044041517324,1.4491141705263486,0.9330779399297339,False,0,0.0
GENE5652,-1.558501607347527,0.0015160692817554765,-2.3123037237857065,-0.8046994909093478,0.027699176938774158,True,1,-1.76
GENE5653,0.5701196806340594,0.10608505256086465,-0.16058704942334756,1.3008264106914664,0.5724534940101302,False,0,0.0
GENE5654,0.2706710927259923,0.3760618925620365,-0.38164957438914515,0.9229917598411298,0.8827113054163502,False,0,0.0
GENE5655,-0.31748889315474216,0.36337411739972725,-1.0715755997958083,0.4365978134863241,0.8772308517010946,False,0,0.0
GENE5656,-0.04805315051631909,0.9312397197600354,-1.2638300974011754,1.1677237963685372,0.9941613224465242,False,0,0.0
GENE5657,-0.4820157872496278,0.3288892267436547,-1.5830010924329325,0.6189695179336769,0.8609157948871305,False,0,0.0
GENE5658,-3.112413549308182,0.0001482574230098524,-4.245588261441641,-1.9792388371747225,0.0042436001513689635,True,1,-2.485
GENE5659,0.3952609859239633,0.14236570832890103,-0.16070119095603674,0.9512231628039634,0.6631421555414612,False,0,0.0
GENE5660,0.004200894367182073,0.9917983586958328,-0.9454090160093538,0.9538108047437179,0.9984045558053897,False,0,0.0
GENE5661,0.43969193525005146,0.14014107308031193,-0.1720616411887097,1.0514455116888126,0.6589967126990859,False,0,0.0
GENE5662,-0.18925707727600205,0.5603054240035331,-0.9158277769843537,0.5373136224323496,0.9235527230959638,False,0,0.0
GENE5663,-0.42859934790004317,0.1121654223276125,-0.9774103849310785,0.12021168913099212,0.5891667795133901,False,0,0.0
GENE5664,-0.4006312991954366,0.5490355345020571,-1.9231619246943363,1.1218993263034631,0.9194067492772341,False,0,0.0
GENE5665,-0.44909079294972987,0.22451508194829972,-1.2223164166863834,0.3241348307869235,0.7826134210394398,False,0,0.0
GENE5666,-0.23515738055494673,0.4178164600700295,-0.8627490560881707,0.3924342949782772,0.8967081907490309,False,0,0.0
GENE5667,-0.49914522302128495,0.3711614709788671,-1.6871118861604866,0.6888214401179167,0.8827113054163502,False,0,0.0
GENE5668,0.10022814570564931,0.8643146621490415,-1.1976811761402304,1.398137467551529,0.9803012537877377,False,0,0.0
GENE5669,-0.2313691638119657,0.3308532092756112,-0.7397044982049634,0.276966170581032,0.8609157948871305,False,0,0.0
GENE5670,0.0064371163686951505,0.9843587364343909,-0.7111758133532848,0.7240500460906751,0.9984045558053897,False,0,0.0
GENE5671,-0.18868502951355204,0.6040713897920824,-0.9836625122402324,0.6062924532131283,0.9330779399297339,False,0,0.0
GENE5672,-0.30685056669830235,0.4616227829480367,-1.2410072806027932,0.6273061472061886,0.9072637960246164,False,0,0.0
GENE5673,-0.0171171401842809,0.9535380033970668,-0.6603627079593577,0.6261284275907959,0.9981153546799778,False,0,0.0
GENE5674,-0.04073166048187238,0.9301731049250705,-1.081579278692349,1.0001159577286043,0.993676297025769,False,0,0.0
GENE5675,0.03702962868550497,0.93028226491172,-0.8876117120972257,0.9616709694682356,0.993676297025769,False,0,0.0
GENE5676,-0.00995633917931471,0.9812434134378879,-0.94575208145,0.9258394030913706,0.9984045558053897,False,0,0.0
GENE5677,0.3488380057557219,0.2862291022843296,-0.3511379389329,1.0488139504443437,0.8248301268542327,False,0,0.0
GENE5678,-0.25862505675511027,0.21092079801859775,-0.6926692498037232,0.17541913629350264,0.7747185058822967,False,0,0.0
GENE5679,-0.7390166772290754,0.0167264910655058,-1.3128190330838247,-0.165214321374326,0.18352677696874417,False,0,0.0
GENE5680,0.07851874260883562,0.8058320607036924,-0.6506736549448165,0.8077111401624878,0.9801179834252379,False,0,0.0
GENE5681,0.026546053692452887,0.9114489518066536,-0.5024763915989612,0.555568498983867,0.9890016312598906,False,0,0.0
GENE5682,0.6210743160625443,0.1942028767107716,-0.39630655606818865,1.6384551881932772,0.7459075961570644,False,0,0.0
GENE5683,1.4286537481486876,0.004781931421358826,0.5579132833036505,2.299394212993725,0.06558551775822001,False,1,1.84
GENE5684,-0.12161898728080534,0.6449456979060502,-0.6954674414500513,0.4522294668884407,0.9398644329115077,False,0,0.0
GENE5685,0.5356703855939937,0.08703841852789548,-0.09690734471910323,1.1682481159070908,0.5198347905474232,False,0,0.0
GENE5686,0.6988908612290432,0.08001632454646414,-0.10657662113116595,1.5043583435892525,0.49751507795169797,False,0,0.0
GENE5687,0.04324022838057662,0.8935340989218167,-0.6626086726606258,0.7490891294217791,0.9844191032996955,False,0,0.0
GENE5688,-0.034817955051149596,0.9413382457840622,-1.0733832885489942,1.003747378446695,0.996864574965185,False,0,0.0
GENE5689,-0.5686499762486039,0.08276754797115449,-1.2261002983734584,0.08880034587625052,0.5060864001332201,False,0,0.0
GENE5690,0.1980698044808369,0.5479875088092829,-0.5118176014895222,0.9079572104511959,0.9194067492772341,False,0,0.0
GENE5691,-0.29813488676590794,0.5825877601243314,-1.5555670437235583,0.9592972701917424,0.9294936563216196,False,0,0.0
GENE5692,-0.08971573164300573,0.8575650385548369,-1.2333153555366927,1.0538838922506812,0.9803012537877377,False,0,0.0
GENE5693,-0.46062953475595614,0.42595381658474274,-1.7005438528680887,0.7792847833561765,0.9055806785604976,False,0,0.0
GENE5694,0.020144709555625973,0.9528111407402389,-0.7735295351347922,0.8138189542460441,0.9981153546799778,False,0,0.0
GENE5695,-0.0547845709732,0.9393836270200917,-1.6753284845602687,1.5657593426138687,0.9965034178020642,False,0,0.0
GENE5696,-0.34477248398484495,0.3514834875122984,-1.1372437520708263,0.4476987841011364,0.8759953714318836,False,0,0.0
GENE5697,-0.8519554520715942,0.16417787079637633,-2.1408595581096406,0.4369486539664522,0.703365064691634,False,0,0.0
GENE5698,0.4320061699526363,0.3069722632223223,-0.47173142742954033,1.335743767334813,0.8452379407343185,False,0,0.0
GENE5699,0.14931732833564149,0.7429616793636817,-0.854198042024366,1.152832698695649,0.9692418112874588,False,0,0.0
GENE5700,0.24162214571870066,0.5765881827730444,-0.7725716327858523,1.2558159242232536,0.9294936563216196,False,0,0.0
GENE5701,0.18882677823597227,0.436436276075719,-0.33032252134528006,0.7079760778172246,0.9055806785604976,False,0,0.0
GENE5702,-0.20663118066342268,0.6088235513180789,-1.1191344021573602,0.7058720408305149,0.9331765799094076,False,0,0.0
GENE5703,-0.7396898909473988,0.09291680780340912,-1.6350492188776466,0.15566943698284907,0.532179172123079,False,0,0.0
GENE5704,-0.1712454140910964,0.5193999790622799,-0.7427692835820351,0.4002784553998423,0.9170564455607898,False,0,0.0
GENE5705,0.081086796043504,0.845875728421619,-0.8393108695814102,1.0014844616684182,0.9803012537877377,False,0,0.0
GENE5706,-0.8916932768205736,0.02416694397120195,-1.640048354951794,-0.14333819868935338,0.24228281392448656,False,0,0.0
GENE5707,-2.785652337279998,0.0019985814820169625,-4.218088378000278,-1.353216296559718,0.03202319584754212,True,1,-2.919
GENE5708,0.27867436949852076,0.4828131524363647,-0.5945259787164361,1.1518747177134776,0.9135954938974477,False,0,0.0
GENE5709,0.30798668847301247,0.2870087976271614,-0.3027152188657194,0.9186885958117443,0.8248301268542327,False,0,0.0
GENE5710,0.29544456784593276,0.501281214749353,-0.6511516987700472,1.2420408344619127,0.9170564455607898,False,0,0.0
GENE5711,-0.07090246714398418,0.8597007329078541,-1.001670792727634,0.8598658584396658,0.9803012537877377,False,0,0.0
GENE5712,0.30069542919225745,0.5561053784331105,-0.8155411486277526,1.4169320070122675,0.9232594227687783,False,0,0.0
GENE5713,-0.2619670541560719,0.4047320893492461,-0.9330714959953296,0.40913738768318575,0.8915392620141253,False,0,0.0
GENE5714,-1.6499344772177476,0.006781194613389351,-2.721635629629114,-0.5782333248063811,0.08640554426738044,False,1,-1.152
GENE5715,0.1902031675167617,0.726229371891543,-1.0719680976390573,1.4523744326725807,0.9691735388751649,False,0,0.0
GENE5716,0.05776140110639094,0.88680807444224,-0.8239565578915709,0.9394793601043527,0.9828540667920449,False,0,0.0
GENE5717,-0.3206441379325513,0.3873469890442136,-1.1431490018347357,0.501860725969633,0.8827113054163502,False,0,0.0
GENE5718,0.0981609480036072,0.7696819145505839,-0.6294010988745565,0.8257229948817709,0.9751387777485206,False,0,0.0
GENE5719,-0.3064521389543531,0.15164644108446998,-0.7464697812292257,0.13356550332051953,0.6822362668378774,False,0,0.0
GENE5721,1.6134162246949773,0.0017285166822770448,0.8105912195264595,2.4162412298634948,0.028666626162287004,True,1,1.841
GENE5722,-0.6015604166371449,0.3592230151943024,-2.0378388522996556,0.8347180190253656,0.8767711503519908,False,0,0.0
GENE5723,2.0756361548284863,0.0014197329602718893,1.059384806330457,3.0918875033265154,0.026205351369504498,True,1,1.924
GENE5724,-0.5580672085729148,0.19197442463476194,-1.4472561265661201,0.3311217094202906,0.7448909403804614,False,0,0.0
GENE5725,0.08033611374314997,0.764143615993043,-0.502300088231086,0.6629723157173859,0.9751387777485206,False,0,0.0
GENE5726,-0.3295406871023321,0.39837337683362967,-1.2191753266234588,0.5600939524187946,0.8915392620141253,False,0,0.0
GENE5727,-0.11670900727290512,0.763701259995498,-0.9603202101663929,0.7269021956205827,0.9751387777485206,False,0,0.0
GENE5728,-0.20256817520691728,0.7599206008449821,-1.6677754923220238,1.2626391419081893,0.9751387777485206,False,0,0.0
GENE5729,0.803321490660557,0.13912411283725537,-0.3374976234554503,1.9441406047765644,0.6557759495312157,False,0,0.0
GENE5730,0.08888098817066137,0.8192368209531059,-0.768665093868238,0.9464270702095607,0.9803012537877377,False,0,0.0
GENE5731,-0.28720033537758294,0.4289734091177616,-1.0744328962142982,0.5000322254591324,0.9055806785604976,False,0,0.0
GENE5732,0.42598314681459293,0.12280578032745698,-0.1372123260450877,0.9891786196742736,0.6148187695701444,False,0,0.0
GENE5733,-0.3371029863103021,0.6648985509569424,-2.026423711917823,1.3522177392972188,0.9447299554963751,False,0,0.0
GENE5734,-0.12785657386532634,0.7039915421530492,-0.8655937020268917,0.609880554296239,0.9652696057174206,False,0,0.0
GENE5735,2.864562376612999,0.0007631389742347361,1.7033942114153748,4.025730541810622,0.015699994522016706,True,0,0.0
GENE5736,-0.7229283691140771,0.15774564574848887,-1.7994722816541506,0.35361554342599644,0.6891274203154324,False,0,0.0
GENE5737,0.0647445067958321,0.8294846078730028,-0.6176318985311369,0.7471209121228011,0.9803012537877377,False,0,0.0
GENE5738,0.2684943020538366,0.4292125998653751,-0.48300775257316064,1.0199963566808339,0.9055806785604976,False,0,0.0
GENE5739,0.023704348502598727,0.9467784884433607,-0.7493098397231811,0.7967185367283786,0.9981153546799778,False,0,0.0
GENE5740,0.32026624419879335,0.4002669807625825,-0.5101238739119549,1.1506563623095416,0.8915392620141253,False,0,0.0
GENE5741,-0.31725977369162095,0.12856267899386464,-0.7503075790887916,0.11578803170554969,0.6284932945863433,False,0,0.0
GENE5742,0.10921565146428414,0.8197630216527889,-0.9742459589257237,1.192677261854292,0.9803012537877377,False,0,0.0
GENE5743,-0.022023544544318874,0.9477886086275968,-0.7935080487664727,0.749460959677835,0.9981153546799778,False,0,0.0
GENE5744,-0.2580737762114236,0.40532086784475096,-0.9338362205140222,0.417688668091175,0.8915392620141253,False,0,0.0
GENE5745,0.11427805178369077,0.7293012035437639,-0.6014871995536138,0.8300433031209954,0.9691735388751649,False,0,0.0
GENE5746,0.1690587693519987,0.706747539430583,-0.907002143675302,1.2451196823792994,0.9659698203289975,False,0,0.0
GENE5747,-0.5284175482667752,0.2619648900777223,-1.519898738313302,0.46306364177975157,0.8130488330862804,False,0,0.0
GENE5748,-0.0477409228451009,0.8895767587129282,-0.8083825128907206,0.7129006672005188,0.9844191032996955,False,0,0.0
GENE5749,-0.2113053560617093,0.6603095726971759,-1.281292545903235,0.8586818337798163,0.9436406700990756,False,0,0.0
GENE5750,0.13422371235893626,0.8096674353894318,-1.0865679351575188,1.3550153598753913,0.9801179834252379,False,0,0.0
GENE5751,-0.3273442948136678,0.31938265250636394,-1.030491151035088,0.3758025614077525,0.8557503767055863,False,0,0.0
GENE5752,0.10818416248153095,0.7859137059217529,-0.7835704774723367,0.9999388024353986,0.9761263280444417,False,0,0.0
GENE5753,0.7866372535765027,0.060557675697018025,-0.04588997516768678,1.6191644823206923,0.4318102484195945,False,0,0.0
GENE5754,-0.12835510106215509,0.7882613984367124,-1.1708646238167508,0.9141544216924407,0.9772857890222895,False,0,0.0
GENE5755,0.12819990221769473,0.7770200843119405,-0.8913986469616528,1.1477984513970423,0.9751387777485206,False,0,0.0
GENE5756,-1.6658452157700863,0.001200638722966204,-2.4722552120747334,-0.8594352194654393,0.02324766154762993,True,1,-2.077
GENE5757,-0.16361757416958067,0.6074854517496602,-0.8566284653123618,0.5293933169732005,0.9330779399297339,False,0,0.0
GENE5758,0.27303913459428575,0.49033479672470603,-0.5804073952918499,1.1264856644804215,0.9135954938974477,False,0,0.0
GENE5759,-0.24425200187788754,0.4405393123262139,-0.9340046930843513,0.4455006893285762,0.9055806785604976,False,0,0.0
GENE5760,-0.1555456904081387,0.7680343530875693,-1.3023570065572334,0.991265625740956,0.9751387777485206,False,0,0.0
GENE5761,-0.6150035779724305,0.11380388282768893,-1.4077465757792655,0.17773941983440444,0.5946102343510202,False,0,0.0
GENE5762,-0.0641872408521893,0.8376160469224693,-0.7839941880767708,0.6556197063723922,0.9803012537877377,False,0,0.0
GENE5763,-0.38527226364074885,0.19392251294510754,-1.014608238650172,0.24406371136867422,0.7459075961570644,False,0,0.0
GENE5764,0.41374422158188473,0.21132158974180032,-0.28593269886680617,1.1134211420305755,0.7747185058822967,False,0,0.0
GENE5765,1.2790639221127664,0.022054978722760275,0.2538666564083514,2.3042611878171817,0.22501595981272057,False,0,0.0
GENE5766,0.560226200539915,0.3753370262126853,-0.7927710462417155,1.9132234473215455,0.8827113054163502,False,0,0.0
GENE5767,-0.698599973855698,0.032025633899850914,-1.323012743735016,-0.0741872039763799,0.29695130024509653,False,0,0.0
GENE5768,-0.6953661017668731,0.06713252599946047,-1.4530895236138295,0.06235732008008321,0.46197469982207123,False,0,0.0
GENE5769,2.2551190111711166,0.00010087659026692034,1.5310855679013637,2.9791524544408694,0.0031624010440820267,True,1,1.771
GENE5770,0.06210964638635286,0.8469428062749544,-0.6406526609241174,0.7648719536968231,0.9803012537877377,False,0,0.0
GENE5771,-0.32122615698965973,0.42855379911168445,-1.2175244053151144,0.575072091335795,0.9055806785604976,False,0,0.0
GENE5772,0.4822761425980433,0.22424170742198438,-0.35255409716794317,1.3171063823640297,0.7826134210394398,False,0,0.0
GENE5773,0.40785861133088464,0.09007999172299724,-0.07653336906882968,0.892250591730599,0.5276790929860551,False,0,0.0
GENE5774,-0.19740432483844383,0.628188587142299,-1.126466266079977,0.7316576164030891,0.9369670967915277,False,0,0.0
GENE5775,-1.2434514075721863,0.05966726939522989,-2.553958039527568,0.06705522438319544,0.4300834199108724,False,0,0.0
GENE5776,-0.13318488292741115,0.7153359694721646,-0.9259430193123733,0.659573253457551,0.9688648231981444,False,0,0.0
GENE5777,0.04139247563380799,0.914893822056055,-0.8131273905858052,0.8959123418534212,0.9890016312598906,False,0,0.0
GENE5778,-0.09711113533674531,0.7203032317622502,-0.690465597202226,0.4962433265287354,0.9691735388751649,False,0,0.0
GENE5779,0.7900178422473574,0.008242032440109154,0.25728529952048673,1.3227503849742281,0.10173758793259736,False,0,0.0
GENE5780,-0.7025922147604975,0.10896570719244998,-1.5924829268999272,0.18729849737893223,0.5848023687638281,False,0,0.0
GENE5781,-0.6645304768487148,0.1722265391395978,-1.6830275625674425,0.35396660887001286,0.7130973056618567,False,0,0.0
GENE5782,-0.27349023110671666,0.5102342524575361,-1.1685312639668153,0.6215508017533821,0.9170564455607898,False,0,0.0
GENE5783,-0.08954983843353226,0.7785168326093946,-0.780648119188106,0.6015484423210414,0.9751387777485206,False,0,0.0
GENE5784,0.1499568613265332,0.5914004502523982,-0.4649887862854466,0.764902508938513,0.929563511803904,False,0,0.0
GENE5785,-0.4340083324204196,0.2736302169590359,-1.2719470115785088,0.4039303467376695,0.818170487522472,False,0,0.0
GENE5786,0.5756419074020247,0.15417355181182524,-0.26222178926795525,1.4135056040720047,0.685386349085141,False,0,0.0
GENE5787,-0.10178995174507577,0.745713103835762,-0.787765024926966,0.5841851214368144,0.9692418112874588,False,0,0.0
GENE5788,-0.4206478721811937,0.30305928542538185,-1.284162154190756,0.44286640982836856,0.8433536358685577,False,0,0.0
GENE5789,0.12327305082130913,0.7628326817735567,-0.7899696763625121,1.0365157780051304,0.9751387777485206,False,0,0.0
GENE5790,0.7074159802801603,0.09697872982001175,-0.15639546438167395,1.5712274249419944,0.5454971506996266,False,0,0.0
GENE5791,0.6014646591688244,0.06878563229448806,-0.05854712474266188,1.2614764430803107,0.46522639277810274,False,0,0.0
GENE5792,0.09433403399935969,0.8266948329734077,-0.9037236218033717,1.0923916898020911,0.9803012537877377,False,0,0.0
GENE5793,-0.018342730274968133,0.9150966550801387,-0.4054507385639308,0.36876527801399456,0.9890016312598906,False,0,0.0
GENE5794,-1.166404309531707,0.11055726759295324,-2.6937282539447684,0.36091963488135437,0.5885461010676082,False,0,0.0
GENE5795,-0.14645687887218983,0.5953447757657109,-0.74318771068813,0.4502739529437504,0.929563511803904,False,0,0.0
GENE5796,0.39245137025155685,0.40453845621258044,-0.6154493806805255,1.4003521211836392,0.8915392620141253,False,0,0.0
GENE5797,-0.052184333316256826,0.9198113581016902,-1.2019376299559146,1.097568963323401,0.9890016312598906,False,0,0.0
GENE5798,-0.1805303029567238,0.6687091134543585,-1.1457122286073664,0.7846516226939187,0.9460605294214599,False,0,0.0
GENE5799,-0.6985770690315283,0.21369947689655275,-1.893135934410299,0.4959817963472424,0.7747185058822967,False,0,0.0
GENE5800,0.2644742317558224,0.316338806746078,-0.29634187504390386,0.8252903385555487,0.8523453524195144,False,0,0.0
GENE5801,1.8183207014706504,0.0016660643598054197,0.9603478885487735,2.676293514392527,0.028261530860623076,True,1,1.796
GENE5802,-0.30712192461781385,0.37389572128806725,-1.0487513991672337,0.434507549931606,0.8827113054163502,False,0,0.0
GENE5803,-0.8693668395407839,0.012657596164296282,-1.5084731903116992,-0.2302604887698685,0.1477334727482518,False,0,0.0
GENE5804,0.26796746949177574,0.3090299044478392,-0.2892166274163943,0.8251515663999458,0.8452379407343185,False,0,0.0
GENE5805,-0.02618218842035347,0.9438305712303932,-0.8351633972668561,0.7827990204261491,0.9981153546799778,False,0,0.0
GENE5806,0.5424991504124099,0.07796434952933223,-0.07366855876405576,1.1586668595888756,0.4931330700335018,False,0,0.0
GENE5807,-0.28674874113833493,0.5221251952205648,-1.2854543554969282,0.7119568732202584,0.9170564455607898,False,0,0.0
GENE5808,0.0957074918471843,0.8621322030224198,-1.1091253426768737,1.3005403263712423,0.9803012537877377,False,0,0.0
GENE5809,0.5439353678019363,0.13587978699813635,-0.20833633820262343,1.296207073806496,0.648218790631206,False,0,0.0
GENE5810,0.2339953294606345,0.6617994919180953,-0.9235951915229867,1.3915858504442558,0.9446334766735747,False,0,0.0
GENE5811,1.9959920309094619,0.0017417696908731343,0.9887267523210153,3.0032573094979087,0.028666626162287004,True,1,2.278
GENE5812,-0.8925294337067333,0.043691314413914384,-1.7520275512624899,-0.033031316150976875,0.3581518180480568,False,0,0.0
GENE5814,-0.04451354283332609,0.9328135361726797,-1.23417008580993,1.1451430001432779,0.995254244198537,False,0,0.0
